provider_id,user_id,location_id,cancellation_rate,response_time
13167,21108,88,11.4,26.8
13168,3137,88,14.69,1
13169,5046,88,14.57,36.5
13170,12851,88,16.49,16.6
13171,26497,88,8.21,32.7
13172,6816,88,3.38,22.4
13173,11709,88,9.81,25.8
13174,178,88,7.74,33.7
13175,17314,88,3.81,13.4
13176,430,88,5.87,87.5
13177,28844,88,14,11.8
13178,6257,88,7.17,79.2
13179,16554,88,1.45,46.8
13180,24106,88,2.17,30
13181,9662,88,12.12,48.4
13182,7821,88,7.14,19.1
13183,21825,88,13.99,1
13184,4039,88,12.14,39.1
13185,22103,88,8.03,58.8
13186,1768,88,6.81,24.6
13187,4352,88,4.99,8.2
13188,17434,88,4.06,18.9
13189,13033,88,7.12,45.3
13190,19352,88,13.87,53.8
13191,20228,88,7.09,77
13192,16817,88,3.65,26
13193,7079,88,14.8,71.8
13194,17877,88,7.74,31.1
13195,29999,88,7.75,55.9
13196,1156,88,12.97,88.7
13197,8162,88,14.09,45
13198,1399,88,9.92,17.8
13199,29919,88,5.71,50.8
13200,13096,88,14.56,63.3
13201,16093,88,2.62,36
13202,27793,88,11.4,8.5
13203,25922,88,2.93,49.3
13204,27327,88,18.35,43.2
13205,3541,88,3.27,48.6
13206,17054,88,10.95,39.8
13207,5382,88,13.74,88.5
13208,1422,88,19.59,80.1
13209,440,88,10.49,35.6
13210,5353,88,2.94,16
13211,26672,88,10.87,44
13212,10843,88,6.8,48.1
13213,26907,88,10.89,32.5
13214,12496,88,11.93,98.9
13215,21342,88,6.64,18.8
13216,11216,88,17.75,56
13217,13302,88,9.86,17.3
13218,25155,88,0,37.1
13219,19379,88,5.43,48.4
13220,1239,88,15.23,25.2
13221,15668,88,8.9,29.6
13222,6769,88,1.3,61.3
13223,6327,88,2.51,92.8
13224,16218,88,15.85,21.2
13225,7253,88,13.13,73.7
13226,12850,88,14.22,43
13227,6637,88,9.27,58.8
13228,26823,88,9.36,45.7
13229,17083,88,0,86
13230,17227,88,3.4,1
13231,10905,88,21.71,133.3
13232,25348,88,5.6,44
13233,19716,88,6.28,21.6
13234,17259,89,2.02,29.9
13235,21137,89,10.55,119
13236,29407,89,5.62,45.9
13237,7435,89,10.57,31
13238,16544,89,6.22,48.1
13239,2809,89,12.87,78.3
13240,28180,89,5.53,42.3
13241,6633,89,16.21,46.2
13242,18540,89,11.93,23.5
13243,10447,89,15.59,44.9
13244,26038,89,5.45,71.2
13245,19784,89,13.29,70.4
13246,20549,89,14.3,77
13247,28706,89,12.26,91.8
13248,21193,89,1.41,80.9
13249,4451,89,20.39,54.6
13250,6150,89,10.91,32.9
13251,6957,89,12.36,77.4
13252,27225,89,6.33,23.8
13253,1325,89,5.03,66.9
13254,28035,89,5.08,18.6
13255,1444,89,7.1,23.9
13256,6772,89,2.57,54
13257,20598,89,5.2,33.3
13258,20717,89,8.11,69
13259,28913,89,8.76,49.2
13260,24234,89,1.74,35.2
13261,19799,89,6.05,33.2
13262,3999,89,4.58,47.9
13263,10751,89,7.16,62.7
13264,28058,89,14.28,60.5
13265,5219,89,8.81,26.2
13266,28987,89,7.8,59.5
13267,534,89,6.73,47.7
13268,2296,89,0,78.2
13269,6014,89,5.75,25.6
13270,25047,89,15.94,29.3
13271,26467,89,5.77,17.8
13272,10474,89,7.73,49.9
13273,19611,89,0,39.3
13274,2546,89,13.1,12.8
13275,4491,89,0,1
13276,29299,89,6.46,77.2
13277,26306,89,9.08,69.3
13278,3533,89,7.07,19.5
13279,21933,89,4.4,24
13280,10546,89,0.76,68
13281,17202,89,3.42,36.8
13282,26808,89,10.29,86.2
13283,16173,89,1.74,26.8
13284,13157,89,11.6,63.1
13285,29239,89,10.76,34.7
13286,15291,89,10.35,57.8
13287,24281,89,4.83,17.7
13288,26253,89,11.4,17.5
13289,19695,89,7.67,22.4
13290,3397,89,5.07,24.5
13291,16586,89,15.85,37
13292,12377,89,8.49,27.7
13293,10564,89,3.99,31.2
13294,15618,89,6.03,29.7
13295,15356,89,5.45,73.8
13296,19829,89,14.97,73.4
13297,12247,89,9.99,72.2
13298,1215,89,0.94,49.8
13299,25520,89,14.72,26
13300,6961,89,8.73,64.5
13301,26630,89,5.18,19.7
13302,4582,89,10.57,64.2
13303,16421,89,8.58,43
13304,10172,89,11.68,59.6
13305,1469,89,11.03,1
13306,27503,89,6.87,68.2
13307,22701,89,19.91,75.4
13308,26231,89,9.63,1
13309,18809,89,7.6,59.5
13310,20157,89,3.77,5.4
13311,18191,89,11.44,60.6
13312,15130,89,8.84,20.6
13313,5165,89,7.2,5.7
13314,6292,89,6.75,27
13315,28421,89,10.84,38.7
13316,14483,89,3.39,28.4
13317,26303,89,12.88,27.9
13318,6999,89,5.06,37.9
13319,9167,89,11.11,57.1
13320,7535,89,14.52,20.5
13321,8949,89,16.19,48.1
13322,7434,89,11.56,9.7
13323,27444,89,7.68,59.8
13324,21844,89,13.65,60.7
13325,13913,89,0,44.9
13326,1914,89,10.32,56.1
13327,22205,89,11.57,40.9
13328,16029,89,12.87,51.5
13329,16306,89,5.36,37.6
13330,2490,89,17.46,28.2
13331,16566,89,8.06,24.9
13332,13188,89,5.67,37
13333,14999,89,15.58,17.7
13334,15392,89,8.66,40.2
13335,19528,89,11.06,61.4
13336,29412,89,8.41,68.1
13337,23450,89,12.57,90.9
13338,16754,89,6.57,60.7
13339,29500,89,0,74.4
13340,26891,89,11.66,58.3
13341,18746,89,0.59,58.8
13342,29775,89,10.1,1
13343,5098,89,0,82.9
13344,19565,89,5.94,14.2
13345,7654,89,8.19,29.7
13346,24871,89,9.82,10.9
13347,2560,89,12.85,10.7
13348,16765,89,9.4,76.6
13349,16096,89,0,35.2
13350,3328,89,2.85,37.5
13351,10850,89,7.89,1
13352,19324,89,4.54,29.6
13353,8385,89,4.41,38.6
13354,12017,89,0,69
13355,9866,89,3.61,79.5
13356,1701,89,0.84,1
13357,1942,89,10.48,51.8
13358,22070,89,10.09,74.2
13359,13865,89,2.71,77.7
13360,13524,89,14.04,72.2
13361,29483,89,3.56,24.7
13362,19068,89,3.91,52.8
13363,21604,89,5.44,68.3
13364,29184,89,6.63,64.1
13365,4938,89,8.02,65.2
13366,28576,89,16.38,48.2
13367,2062,89,7.78,11.1
13368,10553,89,14.11,16.1
13369,18038,89,18.6,38
13370,8002,89,5.52,39
13371,16700,89,8.94,9.6
13372,19472,89,7.66,46.6
13373,9425,89,11.73,72.9
13374,14571,89,6.16,68.3
13375,14829,89,14.45,36.4
13376,23696,89,0,8.3
13377,3730,90,3.32,23.7
13378,10571,90,6.69,21.9
13379,16413,90,16.49,89.9
13380,28282,90,12.72,109.5
13381,13912,90,9.56,1
13382,3692,90,8.32,30.3
13383,24426,90,7.92,25.2
13384,13962,90,8.84,70.4
13385,15569,90,10.72,17.8
13386,27308,90,11.99,24.5
13387,21702,90,9.89,36.2
13388,18453,90,3.39,27.7
13389,4827,90,5.85,55.3
13390,27661,90,7,42
13391,21296,90,1.55,79.4
13392,10848,90,0.38,74.2
13393,12066,90,14.87,50.3
13394,28539,90,9.49,22.6
13395,137,90,8.6,55.8
13396,594,90,4.67,38.1
13397,28210,90,5.03,16.4
13398,14560,90,0,43.8
13399,3028,90,12.07,40.6
13400,24954,90,13.32,80.7
13401,24802,90,4.72,12.9
13402,9406,90,8.14,43.8
13403,11526,90,5.97,82.8
13404,26200,90,10.68,8.7
13405,28108,90,3.19,19.6
13406,21353,90,9.35,71.9
13407,11156,90,4.75,45.7
13408,136,90,0,53.9
13409,21250,90,6.72,67.8
13410,11561,90,9.14,49.3
13411,16162,90,14.94,22.1
13412,6347,90,5.8,11.1
13413,20915,90,12.43,7.5
13414,8601,90,4.65,88.1
13415,24853,90,7.48,63.5
13416,3867,90,8.61,51.1
13417,17057,90,2.22,81.2
13418,26395,90,8.39,62.4
13419,26496,90,15.95,63.3
13420,16032,90,14.38,48.5
13421,3835,90,2.74,63
13422,21217,90,8.16,51.6
13423,26307,90,0,23.7
13424,7791,90,2.28,57.8
13425,26265,90,6.92,77.2
13426,20202,90,2.06,53.3
13427,13256,90,6.47,46.9
13428,15591,90,7.16,82
13429,10968,90,8.87,61.5
13430,1968,90,2.79,25.3
13431,4829,90,11.46,71.6
13432,1277,90,6.63,75.5
13433,270,90,6.62,60.4
13434,382,90,4.66,21.9
13435,5189,90,5.12,71.4
13436,26465,90,13.12,67.7
13437,19142,90,15.34,40.7
13438,2311,90,1.89,6.3
13439,6977,90,9.83,63.5
13440,480,90,4.26,31.4
13441,22113,90,14.18,60.5
13442,4240,90,16.79,15.3
13443,4211,90,7.79,21.3
13444,19975,90,8.19,27
13445,6015,90,10.74,62.5
13446,3812,90,4.08,47
13447,12649,90,4.07,27.5
13448,21974,90,1.21,44.8
13449,17222,90,12.19,10.1
13450,12987,90,9.06,21.1
13451,3861,90,12.92,40.7
13452,29892,90,9.1,57.2
13453,18574,90,13.73,41.2
13454,408,90,6.36,34.4
13455,21528,90,12.05,60.2
13456,26400,90,10.53,16.4
13457,21097,90,3.28,20.9
13458,24404,90,18.01,71.6
13459,7136,90,3.18,68
13460,28043,90,8.51,70.4
13461,2987,90,12.48,2.4
13462,17319,90,4.2,60.2
13463,5696,90,4.68,12.8
13464,8495,90,0.97,33.9
13465,20902,90,13.97,13.2
13466,7875,90,11.71,44.9
13467,14135,90,4.8,60.8
13468,20433,90,6.93,34.3
13469,4987,90,13.55,29.1
13470,27247,90,2,54.4
13471,27298,90,7.92,38.6
13472,21232,90,12.61,14.5
13473,26444,90,3.59,67
13474,17681,90,7.93,31.8
13475,12145,90,11.39,65
13476,19199,90,6.01,46.6
13477,19789,90,6.56,1
13478,7886,90,5.43,47.7
13479,28416,90,4.9,11.3
13480,18339,90,11.32,38.1
13481,8954,90,16.26,89.9
13482,17633,90,4.85,30.9
13483,210,90,0,44.6
13484,29628,90,8.09,25.1
13485,22463,90,10.28,84.4
13486,29169,90,12.17,48
13487,16463,90,14.11,82.5
13488,19511,90,6.21,31.5
13489,25873,90,9.36,63.5
13490,15396,90,14.75,68.2
13491,6510,90,3.56,56.4
13492,16008,90,7.21,69.3
13493,29305,90,3.78,27.5
13494,9011,90,1.88,35.5
13495,10771,90,1.55,52.9
13496,10793,91,4.58,50.8
13497,26179,91,7.92,35.6
13498,156,91,10.21,50.5
13499,2483,91,5.3,18.3
13500,26186,91,10.77,54.4
13501,26127,91,5.51,97.9
13502,18763,91,10.88,22.4
13503,17055,91,15.87,20.6
13504,18494,91,2.07,56.5
13505,6297,91,9.93,64.8
13506,21641,91,9.69,51.1
13507,26133,91,20.81,59.1
13508,17459,91,9.8,44.2
13509,386,91,9.67,30.6
13510,27061,91,0.05,46
13511,8883,91,10.6,85.1
13512,19270,91,7.65,25.9
13513,21839,91,10.03,25.2
13514,29818,91,12.89,24.9
13515,23153,91,7.93,42.4
13516,29823,91,8.04,102.4
13517,331,91,9.42,67.6
13518,849,91,12.65,75
13519,18273,91,25,67.9
13520,10692,91,3.61,8.4
13521,24788,91,8.32,18.6
13522,28301,91,2.09,50.5
13523,16816,91,13.19,1
13524,10280,91,1.19,55.8
13525,19925,91,3.89,87.9
13526,2526,91,6.77,33.3
13527,5292,91,0,87.3
13528,2603,91,0,45.5
13529,23773,91,2.79,43
13530,27755,91,7.44,39.7
13531,10106,91,8.08,74.1
13532,15575,91,9.09,29
13533,18614,91,0,43.2
13534,29374,91,6.55,34.4
13535,15939,91,13.48,11.9
13536,16502,91,6.75,33.6
13537,3963,91,9.43,29
13538,28772,91,1.82,12.2
13539,22892,91,9.86,68
13540,22,91,2.09,26.4
13541,10228,91,5.61,62.5
13542,21710,91,3.26,1
13543,11675,91,4.26,68.9
13544,11723,91,13.99,30.9
13545,11896,91,2.61,10.7
13546,24473,91,7.16,53.1
13547,6012,91,9.38,24.7
13548,7170,91,13.25,10.9
13549,16139,91,18.28,56.4
13550,11436,91,13.15,1
13551,7324,91,5.15,40.9
13552,19253,91,12.93,28.9
13553,29568,91,3.49,43.5
13554,9542,91,12.58,30.1
13555,20229,91,4.74,47.1
13556,22227,91,6.91,24.3
13557,10902,91,0.14,50.7
13558,20112,91,14.58,51.9
13559,1420,91,0.94,38
13560,27611,91,4.15,69.2
13561,19004,91,0.14,30
13562,26837,91,11.75,60.1
13563,20917,91,3.93,19
13564,10315,91,12.53,49
13565,12380,91,2.57,74
13566,28435,91,8.18,86.2
13567,769,91,12.56,65.1
13568,19471,91,8.64,21.2
13569,29063,91,5.58,59.5
13570,23656,91,10.9,10.1
13571,25627,91,4.76,33.3
13572,29367,91,11.36,45.1
13573,4318,91,9.37,25.5
13574,19205,91,18.17,1
13575,10156,91,11.33,18.9
13576,15732,91,3.56,47.9
13577,2733,91,14.69,70.5
13578,24375,91,5.57,41.3
13579,5147,91,8.95,67.9
13580,29529,91,7.23,28.1
13581,12508,91,16.22,5.2
13582,202,91,11.41,52.6
13583,26903,91,6.76,20
13584,612,91,1.15,35
13585,16044,91,13.85,32.2
13586,5291,91,0,56.7
13587,22492,91,10.75,51.3
13588,2946,91,10.07,58.8
13589,1866,91,4.71,74.7
13590,27696,91,11.47,49
13591,15808,91,2.84,69.1
13592,14831,91,12.75,68.8
13593,28045,91,9.15,34.7
13594,4859,91,7.86,90
13595,13536,91,9.69,41.1
13596,23021,91,17.52,52.4
13597,28345,91,14.68,7.3
13598,15962,91,7.79,8.9
13599,10006,91,5.51,20.8
13600,5324,91,16.72,28.4
13601,447,91,20.45,70.9
13602,19890,91,10.71,85.1
13603,15974,91,5.65,69.3
13604,25772,91,8.6,38
13605,6405,91,7.49,34.6
13606,15165,91,0,43.9
13607,19222,91,10.9,30.9
13608,10855,91,11.15,60.3
13609,23891,91,4.84,71
13610,29084,91,10.85,2.5
13611,20470,91,8.08,38.6
13612,1498,91,8.04,26.1
13613,8322,91,1.47,29.3
13614,26960,91,6.35,72.8
13615,19141,91,13.2,67.4
13616,20984,91,11.72,15.2
13617,17647,91,10.93,29.8
13618,1074,91,3.35,11
13619,28339,91,19.11,64.3
13620,8388,91,7.19,24
13621,999,91,9.35,57.6
13622,2271,91,11.12,48.3
13623,27644,91,0,24.2
13624,23335,91,4.31,20.2
13625,11435,91,11.98,12.9
13626,19392,91,0.88,87.5
13627,13359,91,3.86,1
13628,10813,91,8.51,1
13629,23115,91,17.13,63.1
13630,9867,91,12.18,68.6
13631,10525,91,3.38,52.3
13632,24667,91,11.3,70.1
13633,751,91,11.59,77.5
13634,15635,91,11.72,56.4
13635,1860,91,11.52,46.8
13636,1195,92,10.58,67.3
13637,24838,92,12.13,39.8
13638,1756,92,9.78,36.4
13639,28029,92,7.24,47.7
13640,20986,92,7.37,63
13641,26639,92,11.28,26
13642,25399,92,8.19,43.9
13643,5659,92,8.2,55
13644,11341,92,12.97,40.6
13645,12661,92,13.41,38.2
13646,21493,92,8.84,40.6
13647,17458,92,12.62,68
13648,17235,92,14.19,18.1
13649,22128,92,12.94,9.5
13650,20015,92,18.42,27.9
13651,17,92,5.98,42.6
13652,21856,92,9.45,16.6
13653,4184,92,7.93,63.3
13654,12521,92,4.99,46.6
13655,13004,92,11.05,66.3
13656,7113,92,7.96,13.3
13657,20319,92,12.69,15
13658,23339,92,14.08,66.9
13659,25946,92,10.22,50.2
13660,9126,92,1.4,62.8
13661,11076,92,9.22,36.7
13662,9173,92,10.37,34.6
13663,12993,92,1.54,99.6
13664,19350,92,15.81,38.3
13665,25833,92,9.1,37.5
13666,21033,92,12.87,44
13667,11162,92,7.89,92.9
13668,2715,92,9.4,69.9
13669,25290,92,0.56,69.1
13670,19311,92,16.15,60.9
13671,19181,92,13.61,30.8
13672,26172,92,3.69,32.4
13673,29612,92,4.54,32.7
13674,3027,92,7.88,30.1
13675,26735,92,9.51,61.2
13676,10708,92,14.47,76.1
13677,10875,92,2.58,44.9
13678,1299,92,11.28,39.6
13679,28062,92,14.16,30.7
13680,27935,92,11.71,11.6
13681,9002,92,11.05,18.1
13682,8298,92,7.29,48.1
13683,5901,92,5.06,67.3
13684,2369,92,10.6,48
13685,17333,92,6.09,77.3
13686,15950,92,8,2.4
13687,3152,92,1.5,49.7
13688,10312,92,9.47,30.6
13689,8450,92,14.3,23.4
13690,23214,92,3.4,44.5
13691,25496,92,10.51,57.5
13692,28189,92,0,66.2
13693,25179,92,10.7,1
13694,10864,92,10.98,50.2
13695,25383,92,7.05,61.1
13696,5326,92,11.32,51.1
13697,29227,92,1.61,13.3
13698,27557,92,7.93,23.7
13699,23825,92,7.27,39.7
13700,16992,92,3.43,94.2
13701,1840,92,10.38,49.4
13702,27195,92,12.6,54.4
13703,28750,92,14.36,47.3
13704,25944,92,8.1,79.1
13705,62,92,11.04,34
13706,5152,92,1.34,63.7
13707,5053,92,17.23,1
13708,12404,92,0.98,58.3
13709,8282,92,0,9.8
13710,21006,92,11.35,1
13711,20919,92,7.14,26.2
13712,23634,92,2.41,36.2
13713,24083,92,12.96,69.1
13714,743,92,5.38,68.9
13715,82,92,2.5,60.6
13716,22142,92,12.4,49
13717,15788,92,4.8,32.2
13718,4399,92,10.84,17.3
13719,25656,92,4.97,48.9
13720,28200,92,12.49,39.4
13721,21833,92,11.57,72.9
13722,14698,92,14.84,35.3
13723,17041,92,6.02,47.9
13724,16358,92,6.98,46.2
13725,8509,92,0.49,60.8
13726,7854,92,0,23.6
13727,29792,92,13.94,86.1
13728,28940,92,2.67,24.6
13729,16282,92,12.54,95.6
13730,25931,92,5.11,45.1
13731,12284,92,11.92,47.9
13732,1438,92,4.85,24.1
13733,7184,92,4.2,2.7
13734,13022,92,4.8,14.1
13735,14202,92,3.32,40.6
13736,26422,92,4.5,69.3
13737,8898,92,9.72,28.9
13738,24165,92,11.67,44
13739,26311,92,11.07,61.5
13740,13992,92,12.18,35.1
13741,28676,92,5.49,2.4
13742,5733,92,13.24,44.1
13743,14049,92,7.12,66.9
13744,1447,92,8.43,25.4
13745,22361,92,9.08,71.4
13746,17348,92,14.67,13.2
13747,10013,92,15.57,91.7
13748,2047,92,14.08,66.7
13749,4577,92,13.49,83.1
13750,23069,92,4.08,36.5
13751,535,92,11.65,67.6
13752,5388,92,13,45.8
13753,17717,92,20.28,35.5
13754,2376,92,10.09,12.5
13755,13261,92,0,21.5
13756,8414,92,8.4,62.5
13757,5534,92,6.48,16.5
13758,15494,92,9.06,51.7
13759,10257,92,10.73,25.5
13760,8147,92,9.6,29.6
13761,11221,92,7.5,38.6
13762,7217,92,5.8,43.6
13763,15705,92,8.82,21.3
13764,18344,92,7.95,37.8
13765,2646,92,0,16.8
13766,1807,92,11.74,70.2
13767,8817,92,7.32,70.3
13768,23589,92,5.51,47.9
13769,12517,92,3.91,63.3
13770,18606,92,6.52,106.6
13771,23753,92,9.16,45.6
13772,17963,92,9.79,45.7
13773,18432,92,4.94,50.8
13774,6134,92,0.87,41.8
13775,26746,92,10.12,15.3
13776,26124,92,11.41,33.7
13777,28225,92,14.6,68.5
13778,16479,92,11.93,5.5
13779,15298,92,0.94,19.8
13780,18832,92,14.75,36.9
13781,17947,92,4.43,40.9
13782,16865,92,3.99,49.7
13783,14001,92,3.79,46.9
13784,26090,92,8.5,49.8
13785,19512,92,19.19,84
13786,17183,92,9.67,37.8
13787,7861,92,7.92,92.3
13788,2096,92,3.9,72
13789,25585,92,5.57,49.4
13790,18206,92,5.92,91.1
13791,20737,92,7.44,59.7
13792,8015,92,16.45,1
13793,14693,92,0.35,64.5
13794,130,92,0.9,27
13795,25507,92,5.87,63.5
13796,656,92,7.75,51.3
13797,12603,92,11.06,53.9
13798,23859,92,12.7,1
13799,1459,92,12.99,51.1
13800,23246,92,1.2,51.6
13801,10854,92,13.69,39.8
13802,11434,92,9.43,69.9
13803,19085,92,1.14,72
13804,9534,93,5.61,47.2
13805,11067,93,9.89,55.2
13806,3834,93,11.74,66.4
13807,9971,93,3.7,16
13808,21081,93,5.38,55.6
13809,13311,93,10.82,39.3
13810,20541,93,12.42,50
13811,15316,93,11.95,23.1
13812,16418,93,14.66,46
13813,68,93,2.89,62.4
13814,25812,93,6.67,28.5
13815,3709,93,11.34,37.5
13816,16082,93,6.52,56.8
13817,11735,93,6.59,35.7
13818,28639,93,8.95,54
13819,12059,93,8.05,57.5
13820,8892,93,5.72,1
13821,14954,93,1.01,23.7
13822,12217,93,11.98,63
13823,2681,93,12.21,81.7
13824,24153,93,6.96,66
13825,11914,93,3.04,52.3
13826,875,93,6.34,52.7
13827,2443,93,1.98,88.8
13828,26700,93,7.33,25.8
13829,23322,93,7.6,31.3
13830,6308,93,0,36.7
13831,14244,93,6.45,12.7
13832,24928,93,0.9,15
13833,11057,93,17.4,53.6
13834,29187,93,3.42,30.4
13835,18599,93,8.51,33.9
13836,10043,93,2.6,85.3
13837,1576,93,3.9,17.1
13838,19161,93,10.01,28.8
13839,22518,93,10.64,63.7
13840,28581,93,22.31,1
13841,4087,93,6.21,97.6
13842,2427,93,9.19,103.4
13843,8629,93,12.73,15.4
13844,9648,93,18.25,19.4
13845,5703,93,5.99,74.4
13846,18218,93,13.79,74
13847,8191,93,4.03,32.2
13848,29261,93,14.83,29.5
13849,12443,93,1.59,68.4
13850,28464,93,11.08,73.7
13851,11820,93,8.78,67
13852,28224,93,4.9,56.8
13853,458,93,17.98,1
13854,22261,93,8.8,85.2
13855,3453,93,13.2,56.6
13856,23880,93,0,38.1
13857,10027,93,7.52,52.9
13858,18672,93,11.37,60.9
13859,15548,93,7.23,62.5
13860,19299,93,2.74,17.6
13861,16234,93,7.23,62.7
13862,24956,93,5.33,55.9
13863,27653,93,7.04,29.9
13864,902,93,4.47,65.6
13865,24395,93,19.25,39.7
13866,8485,93,13.62,57.5
13867,29436,93,14.39,48.1
13868,7273,93,8.24,46.7
13869,23413,93,8.4,63.8
13870,23688,93,11.66,102.4
13871,21536,93,7.8,44.2
13872,10254,93,5.92,53.6
13873,23386,93,5.74,73
13874,21290,93,4.3,80
13875,12645,93,4.29,70.7
13876,340,93,4.39,1
13877,24699,93,6.28,12.3
13878,20071,93,10.78,29.1
13879,5312,93,0,1
13880,16182,93,7.29,11.1
13881,29675,93,3.97,36.8
13882,26972,93,8.37,45
13883,5245,93,2.38,39.4
13884,28747,93,7.5,36.5
13885,20636,93,3.92,15.6
13886,22445,93,4.15,64
13887,21058,93,7.51,88.9
13888,4867,93,3.18,32
13889,11812,93,2.63,67.2
13890,10933,93,13.64,32.4
13891,9127,93,4.6,29.2
13892,20512,93,0,18.3
13893,19123,93,4.77,32.6
13894,23861,93,4.78,36.9
13895,310,93,11.18,25.2
13896,695,93,10.41,75.3
13897,739,93,5.15,36.9
13898,29155,93,8.24,1
13899,2102,93,9.53,62.7
13900,29098,93,6.06,26.7
13901,27725,93,1.1,1
13902,7716,93,8.82,76.6
13903,24013,93,9.41,68.5
13904,5276,93,6.69,47.6
13905,21298,93,13.69,5.8
13906,6310,93,5.26,59.9
13907,29786,93,11.57,42.5
13908,29059,93,6.49,31.4
13909,15145,93,1.78,1
13910,24138,93,11.53,52.3
13911,18077,93,5.98,59.4
13912,25885,93,2.91,30.8
13913,29336,93,0,10.7
13914,22064,93,4.68,117.8
13915,28871,93,6.1,61.5
13916,4672,93,10.41,39.4
13917,1212,93,13.35,50.1
13918,7091,93,8,44.7
13919,25630,93,3.67,61.5
13920,11157,93,6.82,13.3
13921,1348,93,12.14,64
13922,21587,93,4.91,25.5
13923,10645,93,6.11,40.9
13924,8547,93,2.25,24.6
13925,2543,93,14.05,36.4
13926,619,93,0.97,75.8
13927,5807,93,7.33,42.2
13928,18268,93,4.37,1
13929,2482,93,5.84,53
13930,325,93,7.04,59.4
13931,22587,93,8.28,26.9
13932,19660,93,8,53.9
13933,10964,93,3.11,13.9
13934,21332,93,11.06,30.7
13935,8467,93,8.43,72.9
13936,15947,93,2.06,9.1
13937,8561,93,15.64,78.5
13938,15090,93,0,1
13939,12362,93,6.91,66.2
13940,14728,93,10.57,26.7
13941,2903,93,0.62,1
13942,16489,93,22.01,66.9
13943,4686,93,9.94,50.5
13944,27930,93,13.9,50.9
13945,24009,93,10.75,68.5
13946,21484,93,12.92,44.9
13947,27575,93,8.54,71.7
13948,14229,93,12.17,92.1
13949,17489,93,17.46,27.4
13950,27799,93,5.83,66.5
13951,27334,93,11.23,46.5
13952,11167,93,8.02,58.5
13953,25300,93,3.85,42.2
13954,12867,93,10.21,49.4
13955,6534,93,8.58,51.2
13956,18125,93,13.06,46.6
13957,24507,93,5.97,36.6
13958,2612,93,4.12,54.8
13959,25529,93,0.78,41.5
13960,26876,93,6.76,41
13961,2180,93,15.01,1
13962,8513,93,8.26,75.7
13963,5863,93,16.87,55.4
13964,19945,93,1.04,68
13965,21281,93,4.51,62
13966,10862,93,0,75.8
13967,20338,93,11.85,64.3
13968,4138,93,10.6,42.4
13969,24863,93,10.04,1
13970,2940,93,7.3,58
13971,25350,93,7.42,16.2
13972,4114,93,5.63,52.2
13973,20409,94,13.7,47.7
13974,4507,94,10.5,101.2
13975,21157,94,0.04,31.2
13976,3698,94,5.25,57.5
13977,22359,94,4.19,3.9
13978,18331,94,0.34,65.3
13979,3982,94,7.29,53.1
13980,25425,94,11.39,49.9
13981,7770,94,7.22,39.4
13982,25400,94,5,30
13983,26067,94,18.28,78.7
13984,3689,94,8.48,44.4
13985,8285,94,6.92,55.8
13986,10054,94,1.58,65
13987,26787,94,4.6,18.8
13988,22353,94,10.37,100.3
13989,19961,94,3.28,69.8
13990,23510,94,6.86,31.1
13991,13996,94,11.34,25.4
13992,12061,94,3.05,24.5
13993,6061,94,4.01,78.3
13994,13079,94,0.36,28.7
13995,14352,94,8.86,45.9
13996,952,94,12.89,72.5
13997,3979,94,3.21,46.6
13998,22242,94,0.29,10.6
13999,19937,94,11.28,97.1
14000,20377,94,16.6,22
14001,11447,94,1.27,34.7
14002,17417,94,0,50.7
14003,18468,94,6.41,63.3
14004,27372,94,0.58,49.3
14005,4224,94,3.27,32.5
14006,28651,94,12.2,49.1
14007,28960,94,13.67,24
14008,11574,94,9.19,81.5
14009,28514,94,5.19,52.9
14010,17831,94,14.51,74.6
14011,15020,94,15.8,80.6
14012,29327,94,15.49,37.8
14013,28815,94,8.93,15.8
14014,20881,94,13.53,72.3
14015,4011,94,3.36,41.7
14016,12172,94,11.51,39.4
14017,27718,94,5.25,36.6
14018,17639,94,10.25,56.2
14019,21638,94,12.96,32.3
14020,2701,94,11.66,64.5
14021,6874,94,7.64,30.1
14022,19735,94,12.17,45.9
14023,4990,94,10.99,40
14024,1982,94,5.1,1
14025,4871,94,13.74,29.6
14026,2006,94,13.82,20.5
14027,5800,94,8.5,47.9
14028,28905,94,2.75,61
14029,29944,94,4.33,60.3
14030,12088,94,7.6,76.5
14031,27524,94,4.71,70.3
14032,10976,94,6.55,74
14033,19193,94,12.25,69.6
14034,19100,94,8.11,46.5
14035,10942,94,8.29,42.5
14036,5358,94,11.4,53.1
14037,16624,94,11.54,55.3
14038,22812,94,0,22
14039,24102,94,13.21,52
14040,27791,94,5.71,33.4
14041,29021,94,16.53,37.7
14042,19992,94,3.8,49.9
14043,5736,94,11.28,78.7
14044,16118,94,16.26,29.6
14045,12902,94,13.9,27
14046,4501,94,5.35,72.5
14047,11308,94,11.54,80.8
14048,7448,94,7.02,29.4
14049,851,94,4.68,50.2
14050,16621,94,12.59,73.9
14051,9845,94,14.3,25.6
14052,3568,94,4.64,18.9
14053,29654,94,1.84,30.5
14054,18801,94,12.51,33.7
14055,13753,94,4.34,58.5
14056,21682,94,0.39,45.7
14057,8765,94,19.63,74.8
14058,10058,94,7.51,26.6
14059,980,94,10.1,57.6
14060,17357,94,8.96,17.9
14061,13372,94,9.51,49.1
14062,15891,94,5.2,30.7
14063,24045,94,16,16
14064,28919,94,6.27,57.3
